Distance,Angle,Velocity,Label
0.285156,-22.2735,0.46875,0
0.492188,-13.1055,-0.0390625,0
0.441406,-17.9763,-0.273438,0
0.492188,-21.8867,-0.0390625,0
0.46875,-23.7019,0.0,0
0.40625,-19.8283,0.3125,0
0.5,-20.854,-0.195312,0
0.5,-19.2531,0.3125,0
0.417969,-19.4978,0.351562,0
0.398438,-19.2143,-0.195312,0
0.402344,-19.4385,0.429688,0
0.402344,-14.5624,0.0,0
0.460938,-20.0906,-0.078125,0
0.253906,-25.9698,0.351562,0
0.40625,-19.7893,-0.234375,0
0.367188,-21.5949,-0.15625,0
0.492188,174.745,0.390625,0
0.445312,-20.6053,-0.3125,0
0.417969,-22.3491,0.078125,0
0.359375,-22.0469,0.0,0
0.441406,-21.6833,-0.273438,0
0.457031,-21.5441,0.0390625,0
0.308594,-23.4901,-0.15625,0
0.398438,-19.4218,-0.195312,0
0.429688,-26.4629,0.0,0
0.433594,-13.2959,0.3125,0
0.457031,-21.5028,0.0,0
0.335938,-16.5718,-0.078125,0
0.472656,-18.2155,0.234375,0
0.429688,-23.7592,-0.0390625,0
0.476562,-20.441,0.351562,0
0.457031,-21.3244,-0.117188,0
0.402344,-17.7449,0.390625,0
0.34375,-28.0126,-0.0390625,0
0.34375,-20.882,0.273438,0
0.40625,-20.6203,-0.195312,0
0.347656,-18.5434,0.390625,0
0.402344,-19.8581,-0.15625,0
0.382812,-176.933,0.0,0
0.363281,-177.196,0.15625,0
0.347656,-24.0556,0.351562,0
0.390625,-20.3179,-0.273438,0
0.355469,-24.2856,0.0,0
0.378906,-174.253,0.078125,0
0.398438,-22.7751,-0.117188,0
0.269531,-177.005,0.3125,0
0.355469,-21.3281,-0.234375,0
0.410156,-20.8559,0.3125,0
0.480469,-19.4514,-0.273438,0
0.320312,-20.4429,0.429688,0
0.40625,-27.9393,0.0,0
0.449219,-20.0981,0.3125,0
0.351562,-19.8209,0.0,0
0.375,-174.415,0.0,0
0.355469,-15.7472,-0.078125,0
0.414062,-17.8753,-0.234375,0
0.324219,-23.4996,0.3125,0
0.367188,179.521,0.15625,0
0.441406,-19.1402,-0.15625,0
0.394531,-26.5273,0.0,0
0.433594,-19.754,0.273438,0
0.339844,-19.5145,0.351562,0
0.363281,-23.4062,-0.078125,0
0.324219,-21.7134,-0.078125,0
0.4375,-18.7427,-0.117188,0
0.382812,-173.963,0.0390625,0
0.445312,-173.724,0.195312,0
0.472656,-18.8055,-0.195312,0
0.5,-22.1923,0.0390625,0
0.351562,-19.6983,0.390625,0
0.339844,-20.8053,0.351562,0
0.417969,-20.6857,-0.195312,0
0.371094,-17.9984,0.390625,0
0.480469,-22.3567,0.117188,0
0.402344,-14.5624,0.0,0
0.269531,-24.2799,0.351562,0
0.414062,-21.4953,-0.195312,0
0.351562,-21.6965,0.0,0
0.386719,-17.8495,-0.117188,0
0.402344,-175.36,0.0,0
0.472656,-21.4032,0.0,0
0.257812,-21.5517,0.546875,0
0.320312,-20.1744,0.46875,0
0.492188,-22.0677,-0.078125,0
0.492188,-21.9564,0.078125,0
0.414062,-21.7059,-0.15625,0
0.441406,-18.9478,-0.3125,0
0.386719,-26.9561,-0.0390625,0
0.429688,-19.007,-0.078125,0
0.453125,-12.5765,0.078125,0
0.457031,-15.2246,0.3125,0
0.347656,-20.6371,-0.273438,0
0.363281,-23.4234,-0.117188,0
0.488281,-21.4934,0.0390625,0
0.402344,-19.0902,-0.117188,0
0.460938,-21.2737,-0.117188,0
0.476562,-19.6815,-0.3125,0
